9,5,0.5555555555555556,50.1213,8.6601,Frankfurt/Main (Feldbergstr.),Hessen,W,109.0,18700101,19611130
22,10,0.45454545454545453,48.0233,7.8344,Freiburg,Baden-Württemberg,S,236.0,19490501,20150422
10,6,0.6,53.8278,9.2486,Freiburg/Elbe,Niedersachsen,N,2.0,19701101,20150422
3,2,0.6666666666666666,48.4537,8.4091,Freudenstadt,Baden-Württemberg,S,797.0,19490101,20150422
17,10,0.5882352941176471,47.6452,9.4795,Friedrichshafen,Baden-Württemberg,S,394.0,19470101,19801130
49,30,0.6122448979591837,53.0643,7.9022,Friesoythe-Altenoythe,Niedersachsen,N,6.0,19470201,20150422
32,20,0.625,50.5335,9.675,Fulda,Hessen,W,255.0,19490101,20110425
4,3,0.75,47.4831,11.0623,Garmisch-Partenkirchen,Bayern,S,719.0,19360101,20150422
30,17,0.5666666666666667,49.9859,7.9549,Geisenheim,Hessen,W,110.0,19350101,20150422
6,3,0.5,51.4943,6.2463,Geldern-Walbeck,Nordrhein-Westfalen,W,37.0,19631001,20150422
37,21,0.5675675675675675,50.6017,8.6439,Gießen/Wettenberg,Hessen,W,203.0,19390101,20150422
20,11,0.55,53.797,9.4295,Glückstadt,Schleswig-Holstein,N,1.0,19480101,20061231
6,3,0.5,53.5732,10.6795,Grambek,Schleswig-Holstein,N,27.0,19510101,20150422
25,16,0.64,53.6332,9.9881,Hamburg-Fuhlsbüttel,Hamburg,N,11.0,18910101,20150422
12,6,0.5,53.4777,9.8957,Hamburg-Neuwiedenthal,Hamburg,N,3.0,19620501,20150422
9,3,0.3333333333333333,53.5468,9.9664,Hamburg-Sankt Pauli,Hamburg,N,35.0,19560101,20000229
15,10,0.6666666666666666,53.5853,10.1293,Hamburg-Wandsbek,Hamburg,N,18.0,19510101,20061231
30,18,0.6,52.4644,9.6779,Hannover,Niedersachsen,N,55.0,19360101,20150422
18,9,0.5,49.1448,9.2333,Heilbronn,Baden-Württemberg,S,167.0,19470701,20031031
16,9,0.5625,53.9701,9.0095,"Helse, Kr. Dithmarschen",Schleswig-Holstein,N,2.0,19510401,20020531
44,21,0.4772727272727273,52.1264,8.6865,Herford,Nordrhein-Westfalen,W,77.0,19360101,20071231
2,1,0.5,49.7672,7.3356,Niederwörresbach,Rheinland-Pfalz,W,302.0,19480101,20120401
8,5,0.625,50.8519,9.7378,"Hersfeld, Bad",Hessen,W,272.0,19490101,20150422
18,12,0.6666666666666666,51.589,7.1548,Herten,Nordrhein-Westfalen,W,60.0,19760101,20071231
