11,4,0.36363636363636365,53.6623,10.199,Ahrensburg-Wulfsdorf,Schleswig-Holstein,N,46.0,19730101,20011231
11,4,0.36363636363636365,51.0333,12.4333,Treben-Plottendorf,Thüringen,O,175.0,19480201,19931231
11,4,0.36363636363636365,50.7691,9.2542,Alsfeld-Reibertenrod,Hessen,W,269.0,19710101,19991231
11,4,0.36363636363636365,50.85,13.9333,"Gottleuba, Bad",Sachsen,O,740.0,19690101,19901231
11,4,0.36363636363636365,54.1442,11.8454,"Doberan, Bad-Heiligendamm",Mecklenburg-Vorpommern,O,3.0,19690101,19970831
11,4,0.36363636363636365,50.7334,10.8815,Martinroda,Thüringen,O,427.0,19830101,20150423
11,4,0.36363636363636365,51.1218,7.8099,Meinerzhagen-Valbert,Nordrhein-Westfalen,W,392.0,19791101,20021231
8,3,0.375,51.1294,13.4327,Garsebach bei Meißen,Sachsen,O,157.0,19560601,20150423
8,3,0.375,51.968,9.3511,Ottenstein-Lichtenhagen,Niedersachsen,N,344.0,19921001,20070331
8,3,0.375,52.2453,11.5802,Jersleben,Sachsen-Anhalt,O,41.0,19860101,20011231
8,3,0.375,53.3333,9.0,Gnarrenburg-Karlshöfen,Niedersachsen,N,5.0,19810801,19981231
8,3,0.375,51.6465,10.9811,Harzgerode-Güntersberge,Sachsen-Anhalt,O,420.0,19910101,20150422
8,3,0.375,52.7405,12.5851,Friesack,Brandenburg,O,29.0,19870101,20031231
8,3,0.375,48.7654,12.5121,Leiblfing,Bayern,S,365.0,19780901,19971231
8,3,0.375,47.9552,8.7565,Tuttlingen-Möhringen,Baden-Württemberg,S,675.0,19810601,19970331
8,3,0.375,51.3765,11.0092,Bendeleben,Thüringen,O,193.0,19800101,20000630
8,3,0.375,52.078,9.552,Salzhemmendorf-Lauenstein,Niedersachsen,N,175.0,19920401,20150423
8,3,0.375,51.2143,9.6924,Hessisch Lichtenau-Fürstenhagen,Hessen,W,340.0,19910801,20150423
8,3,0.375,50.9383,14.2093,Lichtenhain-Mittelndorf,Sachsen,O,321.0,19940601,20150423
8,3,0.375,49.7845,12.0329,Pressath-Mühlberg,Bayern,S,595.0,19891101,20150423
8,3,0.375,52.2075,12.1938,Dörnitz,Sachsen-Anhalt,O,75.0,19820101,20011231
8,3,0.375,51.6154,11.2892,Abberode,Sachsen-Anhalt,O,300.0,19910101,20061231
8,3,0.375,51.5554,13.8846,Klettwitz,Brandenburg,O,128.0,19960501,20150423
8,3,0.375,54.5166,9.142,Schwesing,Schleswig-Holstein,N,37.0,19740701,19991130
13,5,0.38461538461538464,52.5959,10.0296,Celle,Niedersachsen,N,39.0,19790101,20150423
13,5,0.38461538461538464,51.652,11.9879,Glauzig,Sachsen-Anhalt,O,81.0,19690101,20021231
13,5,0.38461538461538464,53.8417,12.349,Plaaz,Mecklenburg-Vorpommern,O,55.0,19780101,20150228
13,5,0.38461538461538464,50.531,12.6003,Eibenstock (Talsperre),Sachsen,O,546.0,19860101,20150422
13,5,0.38461538461538464,47.65,7.8333,Schopfheim (Hebelstr.),Baden-Württemberg,S,376.0,19810401,20050430
13,5,0.38461538461538464,50.601,11.8207,Oettersdorf,Thüringen,O,470.0,19710101,20011231
26,10,0.38461538461538464,52.0108,8.1599,Versmold,Nordrhein-Westfalen,W,65.0,19610101,20150422
18,7,0.3888888888888889,53.0966,11.8593,Perleberg,Brandenburg,O,40.0,19690101,20150423
10,4,0.4,51.55,6.95,Bottrop,Nordrhein-Westfalen,W,38.0,19610101,19871231
15,6,0.4,50.5624,12.5806,Hartmannsdorf bei Kirchberg,Sachsen,O,563.0,19460101,20021231
10,4,0.4,48.8833,11.3333,Hitzhofen-Hofstetten,Bayern,S,460.0,19780101,20021231
15,6,0.4,51.9164,10.2989,Langelsheim (Innerstetalsperre),Niedersachsen,N,234.0,19780101,20150422
5,2,0.4,53.0963,10.6498,Römstedt,Niedersachsen,N,50.0,19910101,20031231
10,4,0.4,51.519,12.9062,Klitzschen bei Torgau,Sachsen,O,85.0,19941001,20150423
5,2,0.4,51.627,11.0917,Harzgerode (Silberhütte),Sachsen-Anhalt,O,375.0,19910101,20041231
5,2,0.4,51.7015,12.8909,Axien,Sachsen-Anhalt,O,73.0,19950501,20080812
5,2,0.4,47.9833,9.4333,Bachhaupten,Baden-Württemberg,S,640.0,19510101,19701231
5,2,0.4,52.103,9.5845,Voldagsen,Niedersachsen,N,100.0,19470101,19571230
5,2,0.4,50.8871,14.7364,Bertsdorf,Sachsen,O,285.0,19920501,20061231
5,2,0.4,51.4117,11.0767,Steinthaleben (Fernsehturm ),Thüringen,O,478.0,19790101,19911231
25,10,0.4,51.4351,9.8174,Jühnde-Barlissen,Niedersachsen,N,245.0,19510101,20061231
5,2,0.4,51.4833,6.7333,Duisburg-Beeck,Nordrhein-Westfalen,W,23.0,19790101,19871231
20,8,0.4,53.1172,10.4905,Bienenbüttel-Bargdorf,Niedersachsen,N,31.0,19710101,20150422
5,2,0.4,51.6333,10.7333,Rothesütte,Thüringen,O,560.0,19800101,19901231
15,6,0.4,51.6006,11.9654,Petersberg-Drehlitz,Sachsen-Anhalt,O,125.0,19690101,20011231
25,10,0.4,48.7446,9.325,Esslingen/Neckar,Baden-Württemberg,S,310.0,19510101,20150228
10,4,0.4,51.2259,10.542,Weinbergen-Grabe,Thüringen,O,200.0,19860101,20061231
15,6,0.4,51.4129,7.4895,Hagen-Fley,Nordrhein-Westfalen,W,100.0,19780601,20071231
5,2,0.4,52.3289,12.4392,Mahlenzien,Brandenburg,O,40.0,19920101,20031231
10,4,0.4,54.6282,9.3648,Eggebek,Schleswig-Holstein,N,17.0,19790101,20150423
5,2,0.4,50.9163,13.9774,Pirna-Neundorf,Sachsen,O,150.0,19870101,19970831
15,6,0.4,51.8512,12.2515,Dessau,Sachsen-Anhalt,O,60.0,19770101,20141231
10,4,0.4,48.9569,9.071,Sachsenheim,Baden-Württemberg,S,248.0,19871101,20150423
5,2,0.4,48.0449,9.8822,Ochsenhausen-Mittelbuch,Baden-Württemberg,S,626.0,19880601,19971231
15,6,0.4,54.0967,13.4056,Greifswald,Mecklenburg-Vorpommern,O,2.0,18980301,20150423
5,2,0.4,54.2437,13.9102,Greifswalder Oie,Mecklenburg-Vorpommern,O,12.0,19990701,20150423
10,4,0.4,54.1151,10.8208,Neustadt in Holstein,Schleswig-Holstein,N,3.0,19801201,20061231
15,6,0.4,52.0147,10.1319,Bockenem,Niedersachsen,N,125.0,19801001,20150422
10,4,0.4,51.7667,14.1333,Eichow,Brandenburg,O,62.0,19690101,19920531
15,6,0.4,51.8167,8.15,Oelde,Nordrhein-Westfalen,W,95.0,19760301,20061231
15,6,0.4,52.0,10.6323,Bühne-Rimbeck,Sachsen-Anhalt,O,100.0,19690101,20150423
25,10,0.4,49.0368,9.0875,Bönnigheim,Baden-Württemberg,S,227.0,19510101,20150422
5,2,0.4,48.1238,8.318,Sankt Georgen/Schwarzwald,Baden-Württemberg,S,835.0,19891201,20010630
15,6,0.4,51.6865,7.8202,Hamm (Schleuse),Nordrhein-Westfalen,W,59.0,19840101,20100930
5,2,0.4,52.35,9.9333,Ilten,Niedersachsen,N,62.0,19510101,19601230
15,6,0.4,53.1357,8.9086,Lilienthal,Niedersachsen,N,3.0,19780101,20070131
5,2,0.4,47.8588,12.3624,Prien-Stock,Bayern,S,530.0,19460101,19571230
5,2,0.4,52.35,9.7,Hannover-Bornum,Niedersachsen,N,76.0,19870101,19951231
15,6,0.4,51.296,13.0928,Oschatz,Sachsen,O,150.0,19780101,20150423
10,4,0.4,53.2833,10.3167,Mechtersen,Niedersachsen,N,20.0,19790101,19990531
5,2,0.4,54.0167,12.6505,Viecheln,Mecklenburg-Vorpommern,O,23.0,19890301,19970930
15,6,0.4,49.2136,8.3741,Germersheim,Rheinland-Pfalz,W,106.0,19610101,20020930
10,4,0.4,51.15,12.4667,Borna (Speicherbecken),Sachsen,O,135.0,19690101,19941231
10,4,0.4,51.0069,12.2888,Starkenberg,Thüringen,O,260.0,19770101,20011231
5,2,0.4,49.0,9.65,Hinterbüchelberg,Baden-Württemberg,S,478.0,19510101,19601230
22,9,0.4090909090909091,48.8934,8.9743,Vaihingen an der Enz-Riet,Baden-Württemberg,S,270.0,19510101,20031231
22,9,0.4090909090909091,50.5277,11.6608,Remptendorf,Thüringen,O,495.0,19510101,20150423
17,7,0.4117647058823529,50.9574,11.9757,"Hartmannsdorf, Kreis Saale",Thüringen,O,200.0,19690101,20111231
17,7,0.4117647058823529,53.1863,11.871,Berge/Prignitz,Brandenburg,O,55.0,19740101,20150422
17,7,0.4117647058823529,50.2944,12.3213,Markneukirchen,Sachsen,O,555.0,19690101,20061231
17,7,0.4117647058823529,47.85,11.7667,Valley-Schmidham,Bayern,S,747.0,19510101,19941231
12,5,0.4166666666666667,49.1065,13.0165,Drachselsried,Bayern,S,525.0,19780101,20011231
12,5,0.4166666666666667,54.569,13.6029,Lohme-Nipmerow,Mecklenburg-Vorpommern,O,95.0,19790101,20040331
12,5,0.4166666666666667,51.5762,11.9596,Nehlitz,Sachsen-Anhalt,O,140.0,19690101,19980930
12,5,0.4166666666666667,52.2105,8.1938,Bissendorf-Holte-Sünsbeck,Niedersachsen,N,180.0,19710101,20031231
12,5,0.4166666666666667,48.8026,8.9557,Rutesheim,Baden-Württemberg,S,449.0,19520101,19800331
12,5,0.4166666666666667,48.9293,10.6729,Megesheim,Bayern,S,438.0,19780101,20051231
12,5,0.4166666666666667,51.0263,14.9359,Ostritz,Sachsen,O,213.0,19450228,20150423
12,5,0.4166666666666667,51.5179,13.4436,Dobra,Brandenburg,O,94.0,19770101,20051231
12,5,0.4166666666666667,53.9387,10.6984,"Schwartau,Bad -Groß Parin",Schleswig-Holstein,N,26.0,19850701,20150423
12,5,0.4166666666666667,53.2382,12.1867,Gerdshagen,Brandenburg,O,100.0,19740101,20010930
12,5,0.4166666666666667,50.4119,12.406,Grünbach-Muldenberg (Talsperre),Sachsen,O,710.0,19840101,20150422
12,5,0.4166666666666667,50.5907,12.714,Aue,Sachsen,O,387.0,19450401,20150423
19,8,0.42105263157894735,47.8191,7.8569,Aitern-Untermulten,Baden-Württemberg,S,1018.0,19510101,20021231
19,8,0.42105263157894735,50.6682,12.762,Stollberg-Gablenz,Sachsen,O,507.0,19690101,20150422
19,8,0.42105263157894735,50.4219,12.9865,"Oberwiesenthal, Kurort",Sachsen,O,850.0,19690101,20150422
19,8,0.42105263157894735,53.8476,11.3272,Groß Krankow-Käselow,Mecklenburg-Vorpommern,O,50.0,19690101,20150228
19,8,0.42105263157894735,54.0714,12.3238,Groß Lüsewitz,Mecklenburg-Vorpommern,O,34.0,19670101,20150423
19,8,0.42105263157894735,52.0194,11.4055,Bottmersdorf-Klein Germersleben,Sachsen-Anhalt,O,83.0,19690101,20150423
7,3,0.42857142857142855,52.6044,13.2952,Berlin-Tegeler Fliesstal,Berlin,O,36.0,19780401,19941231
7,3,0.42857142857142855,50.5241,12.7759,Schwarzenberg-Bermsgrün,Sachsen,O,563.0,19910301,20101231
7,3,0.42857142857142855,52.7432,7.8763,Löningen-Hagel,Niedersachsen,N,27.0,19930501,20070630
21,9,0.42857142857142855,51.7585,7.7528,Drensteinfurt,Nordrhein-Westfalen,W,72.0,19710101,20150422
14,6,0.42857142857142855,47.6194,9.5772,Langenargen-Oberdorf,Baden-Württemberg,S,416.0,19790701,20150228
7,3,0.42857142857142855,51.0221,13.847,Dresden-Hosterwitz,Sachsen,O,114.0,19490101,20150423
7,3,0.42857142857142855,49.877,10.1646,Volkach-Fahr,Bayern,S,200.0,19780101,19920630
7,3,0.42857142857142855,49.6739,10.1421,Segnitz,Bayern,S,184.0,19860701,20000229
7,3,0.42857142857142855,50.3601,6.8697,Nürburg-Barweiler,Rheinland-Pfalz,W,485.0,19950306,20150423
21,9,0.42857142857142855,52.2914,10.4465,Braunschweig,Niedersachsen,N,81.0,19610101,20150423
7,3,0.42857142857142855,54.1734,10.187,Nettelsee,Schleswig-Holstein,N,40.0,19930601,20150422
14,6,0.42857142857142855,52.4264,13.8382,Grünheide/Mark,Brandenburg,O,35.0,19710101,20020630
7,3,0.42857142857142855,48.2766,9.0001,Albstadt-Onstmettingen,Baden-Württemberg,S,794.0,19781001,19950531
14,6,0.42857142857142855,51.9617,12.0104,Nutha,Sachsen-Anhalt,O,57.0,19690101,20011231
14,6,0.42857142857142855,50.6669,12.8548,Günsdorf,Sachsen,O,549.0,19690101,19981130
28,12,0.42857142857142855,52.1039,8.1809,"Rothenfelde, Bad",Niedersachsen,N,95.0,19510101,20150423
21,9,0.42857142857142855,53.3468,11.1992,Redefin,Mecklenburg-Vorpommern,O,16.0,19690101,20150423
7,3,0.42857142857142855,51.7687,9.7549,Dassel-Lauenberg,Niedersachsen,N,192.0,19880101,20050228
7,3,0.42857142857142855,50.9471,10.7854,Tüttleben,Thüringen,O,283.0,19790101,20011231
7,3,0.42857142857142855,51.2726,12.2954,Leipzig-Knauthain,Sachsen,O,123.0,19950201,20150228
14,6,0.42857142857142855,52.5605,7.4839,Lengerich,Niedersachsen,N,29.0,19780101,20061231
7,3,0.42857142857142855,49.3272,10.2777,Buch am Wald-Schönbronn,Bayern,S,464.0,19960701,20150422
7,3,0.42857142857142855,52.2008,13.5885,Motzen,Brandenburg,O,47.0,19890101,20031231
7,3,0.42857142857142855,48.5915,8.8541,Herrenberg,Baden-Württemberg,S,430.0,19780401,20150423
14,6,0.42857142857142855,51.7137,12.0679,Libehna,Sachsen-Anhalt,O,80.0,19480101,20021231
7,3,0.42857142857142855,48.4321,9.3781,Sankt Johann-Gächingen,Baden-Württemberg,S,683.0,19820101,19951231
7,3,0.42857142857142855,49.7317,12.3491,Flossenbürg,Bayern,S,622.0,19871001,20150423
21,9,0.42857142857142855,53.9015,12.3792,Laage,Mecklenburg-Vorpommern,O,40.0,19690101,20150422
7,3,0.42857142857142855,51.4434,7.6317,Iserlohn-Rheinen,Nordrhein-Westfalen,W,135.0,19930101,20061231
