150,1997,7.0,1.5999999999999999,14.766666666666666,4.907692307692307,1.7538461538461538,15.607692307692307,7.997999999999999,1.7040000000000004,19.346
183,1976,14.833333333333334,0.0,21.166666666666668,14.615384615384615,0.0,19.107692307692307,9.962,0.6460000000000001,17.598000000000006
232,1963,8.333333333333334,0.03333333333333333,18.466666666666665,7.953846153846154,2.3307692307692305,17.607692307692307,8.844,3.2499999999999996,18.33
259,1964,9.566666666666668,0.03333333333333333,20.033333333333335,10.084615384615386,0.038461538461538464,17.792307692307695,9.254,1.3019999999999998,19.768
480,1987,5.166666666666666,2.3666666666666667,16.533333333333335,8.23846153846154,0.6923076923076924,18.592307692307692,5.8,2.2060000000000004,15.735999999999999
502,1973,10.299999999999999,0.09999999999999999,20.4,10.023076923076925,0.038461538461538464,19.746153846153845,7.7139999999999995,1.45,16.796
555,2012,5.4110000000000005,2.233333333333333,18.0,6.274384615384616,0.9307692307692308,18.207692307692305,6.681660000000001,2.2,17.848000000000003
599,1984,8.066666666666666,0.3666666666666667,16.333333333333332,5.976923076923077,1.3384615384615386,14.876923076923076,5.57,2.422,17.778
642,1993,4.966666666666667,0.7999999999999999,13.633333333333333,6.415384615384616,0.36153846153846153,15.038461538461538,4.714,4.1160000000000005,15.635999999999997
685,2002,11.299999999999999,0.0,15.433333333333332,6.684615384615385,0.6230769230769231,14.492307692307692,4.018181818181818,3.0681818181818183,15.318181818181815
691,1980,7.933333333333334,7.133333333333333,12.200000000000001,3.6307692307692303,5.684615384615384,12.938461538461537,4.574000000000001,2.3959999999999995,16.188
701,2010,15.333333333333334,0.0,19.066666666666666,11.700000000000001,0.16153846153846155,19.930769230769233,7.985999999999999,1.558,19.945999999999998
755,2012,8.727666666666666,2.5,18.1,6.943538461538461,3.253846153846154,18.876923076923077,7.5373199999999985,2.86,17.966
766,2005,8.633333333333333,0.09999999999999999,20.2,5.553846153846153,5.800000000000001,16.792307692307695,6.84,3.39,15.864
848,1971,3.7000000000000006,14.833333333333334,14.9,9.115384615384615,3.423076923076923,16.33076923076923,8.206,0.9359999999999999,17.986
853,1986,14.199999999999998,0.0,19.266666666666666,10.146153846153844,1.630769230769231,19.37692307692308,7.445999999999999,2.7560000000000002,18.076
880,1987,5.633333333333334,0.3,17.766666666666666,8.746153846153847,0.37692307692307697,19.76153846153846,6.682,3.26,17.221999999999998
881,1950,3.533333333333333,0.2333333333333333,17.666666666666668,7.776923076923077,1.9076923076923076,20.13076923076923,8.47,4.2379999999999995,18.034000000000002
891,1980,10.033333333333333,1.2333333333333334,12.9,4.523076923076923,3.9923076923076923,13.723076923076924,5.247999999999999,3.77,16.28
1048,1971,3.6999999999999997,5.2,16.533333333333335,7.061538461538461,3.8999999999999995,15.853846153846156,9.293999999999999,0.9520000000000001,19.517999999999997
1172,1983,2.3000000000000003,2.533333333333333,15.600000000000001,5.546153846153847,1.676923076923077,18.253846153846155,7.296000000000001,1.306,19.986
1221,1970,9.4,0.5,19.46666666666667,5.96923076923077,5.03076923076923,16.292307692307695,5.466000000000001,4.281999999999999,15.967999999999996
1270,1957,11.700000000000001,0.03333333333333333,17.166666666666668,11.49230769230769,1.8000000000000003,22.130769230769236,6.41,2.2039999999999997,18.186000000000003
1275,1972,12.233333333333334,0.0,18.3,7.892307692307692,1.2307692307692308,16.484615384615385,6.94,3.2960000000000003,18.114
1303,1936,7.666666666666667,0.0,17.3,6.36153846153846,3.215384615384615,18.29230769230769,5.6659999999999995,2.5779999999999994,16.788
1420,2007,2.9333333333333336,1.5,14.1,3.6923076923076925,3.7999999999999994,16.053846153846152,6.33,2.5980000000000003,18.558000000000003
1443,1956,8.933333333333332,0.03333333333333333,17.8,7.961538461538462,1.7615384615384617,18.49230769230769,7.194000000000001,4.724,18.016
1550,1997,1.8,5.466666666666666,13.866666666666665,3.661538461538461,10.492307692307692,13.392307692307693,5.562,5.648000000000001,15.536
1691,1980,3.6333333333333333,7.033333333333332,11.700000000000001,2.6384615384615384,4.8769230769230765,12.99230769230769,5.006,2.738,16.343999999999998
1766,2005,14.6,0.0,17.666666666666668,6.369230769230769,2.4000000000000004,17.638461538461538,5.085999999999999,3.1020000000000003,17.078
2074,2009,7.833333333333333,11.633333333333333,17.7,8.776923076923076,4.453846153846154,18.73846153846154,8.058,3.812,18.102000000000004
2080,1987,4.499999999999999,2.0,18.400000000000002,7.3076923076923075,0.8923076923076922,21.692307692307693,6.298000000000001,3.0399999999999996,18.874
2081,1950,5.433333333333334,0.0,16.900000000000002,8.284615384615385,3.5076923076923077,19.23076923076923,8.68,5.034,17.369999999999997
2388,1991,4.8,5.133333333333333,15.966666666666669,9.830769230769231,1.6076923076923075,20.792307692307688,9.634,1.28,21.212
2444,1919,4.3999999999999995,5.133333333333333,12.933333333333332,6.230769230769231,2.0384615384615383,14.684615384615386,5.662000000000001,1.4560000000000002,15.898
2464,1979,9.733333333333334,0.03333333333333333,15.333333333333334,7.2153846153846155,0.9384615384615385,13.969230769230771,5.257999999999999,2.988000000000001,14.924000000000001
2475,1972,9.866666666666665,0.0,19.566666666666666,7.199999999999999,0.7153846153846154,17.484615384615385,6.776,2.648,19.16
2665,1942,3.233333333333333,0.03333333333333333,14.366666666666667,6.915384615384616,0.2846153846153846,18.500000000000004,5.633999999999999,2.148,17.28
2712,2003,7.933333333333333,9.833333333333334,21.266666666666666,7.338461538461539,5.446153846153847,19.77692307692308,9.357999999999999,2.33,22.302000000000003
